CEEB Code,School Name,City,State,Postcode
054318,YOUTHBUILD CHARTER SCH-CALIF LOS,ANGELES,CA,90007
054332,ANAHUACALMECAC INTRL UNIV PREP LOS,ANGELES,CA,90032
054346,ALLIANCE MORGAN MCKINZIE HS LOS,ANGELES,CA,90063
054358,ANIMO LOCKE ACE ACADEMY LOS,ANGELES,CA,90061
054360,ALLIANCE LEICHTMAN-LEVINE ESHS LOS,ANGELES,CA,90065
054361,ALLIANCE PIERA BARBAGLIA HSA LOS,ANGELES,CA,90044
054362,ANIMO LOCKE 4 LOS,ANGELES,CA,90061
054366,LOS ANGELES TEACHER PREPARATORY HIGH SCHOOL LOS,ANGELES,CA,90026
054367,ALAIN LEROY LOCKE COLLEGE PREP LOS,ANGELES,CA,90061
054369,ANIMO LOCKE II CHARTER HS LOS,ANGELES,CA,90061
054376,RAMON C CORTINES SCH VIS PERF LOS,ANGELES,CA,90012
054381,FELICITAS GONZALO MENDEZ HS LOS,ANGELES,CA,90033
054382,FELICITAS GONZALO MENDEZ LC1B LOS,ANGELES,CA,90033
054387,LOS ANGELES ACAD ARTS ENTRPRSE LOS,ANGELES,CA,90026
054392,DUKE ELLINGTON HIGH SCHOOL LOS,ANGELES,CA,90047
054432,SCHOOL LAW & GOVERNMENT AT RHS LOS,ANGELES,CA,90033
054433,HUMANITAS ART SCHOOL AT RHS LOS,ANGELES,CA,90033
054434,ACADEMY MED HEALTH SCI AT RHS LOS,ANGELES,CA,90033
054435,SCHOOL SCI TEC ENG MATH AT RHS LOS,ANGELES,CA,90033
054436,MATH SCI TECH MAGNT ACD AT RHS LOS,ANGELES,CA,90033
054437,ENVIRON/SOC POLICY MAGNET HS LOS,ANGELES,CA,90031
054441,ENGINEERING & TECH ACAD AT THS LOS,ANGELES,CA,90063
054444,SOCIAL JUSTICE LDRSHP @ TORRES LOS,ANGELES,CA,90063
054450,EAST LA RENAISSANCE ACADEMY LOS,ANGELES,CA,90063
054451,HUMANITAS ACADEMY ART AND TECH LOS,ANGELES,CA,90063
054452,EAST LA PERFORMING ARTS MAGNET LOS,ANGELES,CA,90063
054457,NEW OPEN WORLD ACADEMY LOS,ANGELES,CA,90005
054468,MAGNOLIA SCIENCE ACADEMY 4 LOS,ANGELES,CA,90064
054498,NEW DESIGNS CHARTER SCH WATTS LOS,ANGELES,CA,90061
054513,ALLIANCE TED K TAJIMA HIGH SCH LOS,ANGELES,CA,90026
054527,ALLIANCE TENNENBAUM TECH HS LOS,ANGELES,CA,90065
054530,DOROTHY V JOHNSON HIGH SCH CDS LOS,ANGELES,CA,90002
054531,SYNERGY QUANTUM ACADEMY LOS,ANGELES,CA,90011
054541,PUC EARLY COLG ACADEMY LEADERS LOS,ANGELES,CA,90065
054544,DIEGO RIVERA COMM/TECH SCHOOL LOS,ANGELES,CA,90001
054545,SCHOOL OF HISTORY AND DRAMATIC ARTS LOS,ANGELES,CA,90065
054547,DR MAYA ANGELOU COMMUNITY HS LOS,ANGELES,CA,90011
054569,ANIMO COLLEGE PREP ACADEMY LOS,ANGELES,CA,90002
054579,FUSION ACADEMY PASADENA LOS,ANGELES,CA,90041
054584,VISTA SCHOOL LOS,ANGELES,CA,90034
054614,LEADERSHIP IN ENTERTAINMENT AND MEDIA ARTS LOS,ANGELES,CA,90031
054626,ACADEMY OF SCIENCE AND ENGINEERING LOS,ANGELES,CA,90016
054627,MERVYN M DYMALLY HIGH SCHOOL LOS,ANGELES,CA,90003
054632,CRITICAL DESIGN AND GAMING SCH LOS,ANGELES,CA,90044
054633,COMMUNITY HEALTH ADVOCATES SCH LOS,ANGELES,CA,90044
054634,RISE AT AUGUSTUS HAWKINS HIGH LOS,ANGELES,CA,90044
054636,ALLIANCE SMIDT TECHNOLOGY HIGH LOS,ANGELES,CA,90031
054650,TECHNOLOGY ART AND DESIGN HIGH LOS,ANGELES,CA,90003
054652,HARKHAM-GAON ACADEMY LOS,ANGELES,CA,90036
054663,NEW WEST CHARTER SCHOOL LOS,ANGELES,CA,90025
054668,HIGHLAND PARK CONTINUATION HS LOS,ANGELES,CA,90042
054673,USC HYBRID HIGH COLLEGE PREP LOS,ANGELES,CA,90037
054685,SOCIAL JUSTICE SCHOOLS-GLOBAL ISSUES/MAYA ANGELOU LOS,ANGELES,CA,90011
054693,CAMINO NUEVO HIGH SCHOOL NO 2 LOS,ANGELES,CA,90004
054695,SCHOOL SOCIAL JUSTICE AT CLC LOS,ANGELES,CA,90017
054701,EARLY COLLEGE ACADEMY LOS,ANGELES,CA,90015
054710,HILDA L SOLIS LEARNING ACDMY LOS,ANGELES,CA,90022
054718,EPISCOPAL SCHOOL LOS ANGELES LOS,ANGELES,CA,90038
054743,YESHIVAT OHR CHANOCH LOS,ANGELES,CA,90035
054752,FUTURES ACADEMY-BRENTWOOD LOS,ANGELES,CA,90025
054767,MATH AND SCIENCE COLLEGE PREP LOS,ANGELES,CA,90018
054770,TEACH TECH CHARTER HIGH SCHOOL LOS,ANGELES,CA,90047
054780,STEM ACADEMY OF BOYLE HEIGHTS LOS,ANGELES,CA,90023
054799,COLLEGE BRIDGE ACADEMY LOS,ANGELES,CA,90007
054800,FUSION ACADEMY - MIRACLE MILE LOS,ANGELES,CA,90036
054810,WESTCHESTER SECONDARY CHARTER SCHOOL LOS,ANGELES,CA,90047
054820,AMERICAN UNIVERSITY PREP SCHL LOS,ANGELES,CA,90071
054826,NAVA COLLEGE PREP ACADEMY LOS,ANGELES,CA,90011
059013,DREW JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90001
059520,VIEW PARK PREP CHARTER MIDDLE SCHOOL LOS,ANGELES,CA,90016
059533,SAMUEL GOMPERS MIDDLE SCHOOL LOS,ANGELES,CA,90061
059053,ORVILLE WRIGHT MIDDLE SCHOOL STEAM MAGNET LOS,ANGELES,CA,90045
059029,MANN JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90047
059031,MARKHAM JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90002
059301,HENRY CLAY MIDDLE SCHOOL LOS,ANGELES,CA,90047
059032,MARK TWAIN MIDDLE SCHOOL LOS,ANGELES,CA,90066
059008,BURROUGHS JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90005
059047,STEVENSON JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90023
059030,MARINA DEL REY JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90066
059000,ADAMS MIDDLE SCHOOL LOS,ANGELES,CA,90007
059001,ARROYO SECO MUSEUM SCIENCE MAGNET SCHOOL LOS,ANGELES,CA,90042
059014,EDISON JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90001
059004,BELVEDERE JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90063
059044,PAUL REVERE MIDDLE SCHOOL LOS,ANGELES,CA,90049
059062,32ND STREET USC JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90007
059034,JOHNIE COCHRAN MIDDLE SCHOOL LOS,ANGELES,CA,90019
059006,BETHUNE JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90003
059390,DANIEL WEBSTER MIDDLE SCHOOL LOS,ANGELES,CA,90064
059264,PIO PICO MIDDLE SCHOOL LOS,ANGELES,CA,90019
059378,VANGUARD MIDDLE SCHOOL LOS,ANGELES,CA,90061
059003,BANCROFT MIDDLE SCHOOL LOS,ANGELES,CA,90038
059007,JOHN MUIR MIDDLE SCHOOL LOS,ANGELES,CA,90044
059019,JOSEPH LE CONTE MIDDLE SCHOOL LOS,ANGELES,CA,90028
059025,HOLLENBECK JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90023
059124,REJOYCE IN JESUS CHRISTIAN SCHOOL LOS,ANGELES,CA,90019
059495,LOS ANGELES ACADEMY MIDDLE SCHOOL LOS,ANGELES,CA,90011
059058,NIGHTINGALE JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90065
059002,AUDUBON MIDDLE SCHOOL LOS,ANGELES,CA,90008
059537,CARVER MIDDLE SCHOOL LOS,ANGELES,CA,90011
059978,HARRISON STREET ELEMENTARY SCHOOL LOS,ANGELES,CA,90063
059039,PALMS JUNIOR HIGH SCHOOL LOS,ANGELES,CA,90034
059016,EMERSON MIDDLE SCHOOL LOS,ANGELES,CA,90024
059015,EL SERENO MIDDLE SCHOOL LOS,ANGELES,CA,90032
059490,WASHINGTON IRVING MIDDLE SCHOOL LOS,ANGELES,CA,90065
059493,VIRGIL MIDDLE SCHOOL LOS,ANGELES,CA,90004
059026,THOMAS STARR KING MIDDLE SCHOOL LOS,ANGELES,CA,90029
059105,BERENDO MIDDLE SCHOOL LOS,ANGELES,CA,90006
059784,WILLIAM JEFFERSON CLINTON MIDDLE SCHOOL LOS,ANGELES,CA,90007
059176,FREDERICK DOUGLASS ACADEMY MIDDLE SCHOOL LOS,ANGELES,CA,90018
059659,JOHN H LIECHTY MIDDLE SCHOOL LOS,ANGELES,CA,90017
059129,LOS ANGELES LEADERSHIP ACADEMY MIDDLE SCHOOL LOS,ANGELES,CA,90005
059130,MONSENOR OSCAR ROMERO CHARTER SCHOOL LOS,ANGELES,CA,90017
059115,THE ACCELERATED SCHOOL LOS,ANGELES,CA,90037
059213,LOU DANTZLER PREPARATORY CHARTER MIDDLE SCHOOL LOS,ANGELES,CA,90037
059249,MAGNOLIA SCIENCE ACADEMY 6 LOS,ANGELES,CA,90034
059654,STELLA ACADEMY 2 AND BRIGHT STAR HIGH SCHOOL LOS,ANGELES,CA,90045
059660,SAL CASTRO MIDDLE SCHOOL LOS,ANGELES,CA,90026
059661,YOUNG OAK KIM ACADEMY LOS,ANGELES,CA,90005
054833,OPTIMIST CHARTER SCHOOL LOS,ANGELES,CA,90042
054845,COLLEGIATE CHARTER HS OF LA LOS,ANGELES,CA,90063
054881,INCUBATOR SCHOOL LOS,ANGELES,CA,90045
054879,WESM HEALTH & SPORTS MEDICINE LOS,ANGELES,CA,90045
054880,WESM AVIATION AND AEROSPACE LOS,ANGELES,CA,90045
054878,WESM ENVIRONMENTAL AND NATURAL LOS,ANGELES,CA,90045
054891,UNIVERSITY PREP VALUE HS LOS,ANGELES,CA,90006
054892,PATHWAYS COMMUNITY SCHOOL LOS,ANGELES,CA,90003
050014,CITY HIGH SCHOOL LOS,ANGELES,CA,90064
050036,ICL ACADEMY FILM PERFORM ARTS LOS,ANGELES,CA,90017
050309,GIRLS ACADEMIC LEADERSHIP ACAD LOS,ANGELES,CA,90019
054924,ST SEBASTIAN SCHOOL LOS,ANGELES,CA,90025
050308,RISE KOHYANG HIGH SCHOOL LOS,ANGELES,CA,90057
059594,ANIMO WESTSIDE CHARTER MIDDLE SCHOOL LOS,ANGELES,CA,90066
000178,BECERRA XAVIER LOS,ANGELES,CA,90017
001331,YESHIVA OHR ELCHONON CHABAD LOS,ANGELES,CA,90046
001344,HEBREW UNION COLLEGE CA LOS,ANGELES,CA,90007
003046,INST COMPUTER TECHNOLOGY COLL LOS,ANGELES,CA,90010
002619,NEIGHBORHOOD ACAD INITIATIVE LOS,ANGELES,CA,90089
003547,PACIFIC STATES UNIV LOS,ANGELES,CA,90010
003694,AMERICAN CAREER COLLEGE LOS,ANGELES,CA,90004
004394,OTIS COLLEGE OF ART & DESIGN LOS,ANGELES,CA,90045
004399,CALIFORNIA STATE U LOS ANGELES LOS,ANGELES,CA,90032
004403,LOYOLA MARYMOUNT UNIVERSITY LOS,ANGELES,CA,90045
004405,LOS ANGELES CO COLL NRSNG LOS,ANGELES,CA,90033
004493,MOUNT ST MARYS COLLEGE LOS,ANGELES,CA,90049
004581,OCCIDENTAL COLLEGE LOS,ANGELES,CA,90041
004837,UNIV CALIF LOS ANGELES LOS,ANGELES,CA,90095
004852,UNIV SOUTHERN CALIFORNIA LOS,ANGELES,CA,90089
004876,AMERICAN JEWISH UNIV LOS,ANGELES,CA,90077
004880,UNIV OF CALIFORNIA LA HONORS LOS,ANGELES,CA,90095
004982,CHARLES R DREW U MEDICINE SCI LOS,ANGELES,CA,90059
005499,LOS ANGELES SW COLL EDU TALENT LOS,ANGELES,CA,90047
005687,MENTOR LA LOS,ANGELES,CA,90015
005724,LOYOLA MARYMOUNT U UPWARD BOUN LOS,ANGELES,CA,90045
005754,AMDA COLG CONSRV PERFORM ARTS LOS,ANGELES,CA,90028
006237,ARGOSY UNIVERSITY LOS,ANGELES,CA,90045
006892,GNOMON SCHOOL OF VISUAL ARTS LOS,ANGELES,CA,90038
006918,COLBURN CONSERVATORY OF MUSIC LOS,ANGELES,CA,90012
007056,AMERICAN INTERCONTINENTAL UNIV LOS,ANGELES,CA,90066
007182,CLEVELAND CHIROPRACTIC COLLEGE LOS,ANGELES,CA,90004
007212,SHEPHERD UNIVERSITY LOS,ANGELES,CA,90005
007887,USMC OFFICER SELECTION TEAM LA LOS,ANGELES,CA,90024
009350,NAVCRUITDIST L ANGL LOS,ANGELES,CA,90016
050338,USC EAST COLLEGE PREP LOS,ANGELES,CA,90071
050397,TREE ACADEMY LOS,ANGELES,CA,90036
050399,HORACE MANN UCLA COMMUNITY SCH LOS,ANGELES,CA,90047
050649,GLORY CHRISTIAN SCHOOL LOS,ANGELES,CA,90015
051603,GEFFEN ACADEMY AT UCLA LOS,ANGELES,CA,90095
051633,ESPERANZA COLLEGE PREP LOS,ANGELES,CA,90022
051668,BRIO COLLEGE PREP LOS,ANGELES,CA,90017
051686,SAMUEL GOMPERS MS UNIV PTHWYS LOS,ANGELES,CA,90061
051687,LA PROMISE CHARTER HS LOS,ANGELES,CA,90062
051705,WISH ACADEMY HIGH SCHOOL LOS,ANGELES,CA,90045
051714,MUHAMMAD UNIVERSITY OF ISLAM LOS,ANGELES,CA,90047
052355,SONIA SOTOMAYOR ARTS SCI ACAD LOS,ANGELES,CA,90065
052703,MACHON LOS,ANGELES,CA,90035
052961,UNIVERSITY PATHWAYS PUB SVC AC LOS,ANGELES,CA,90001
054930,MATRIX FOR SUCCESS ACADEMY LOS,ANGELES,CA,90011
054934,BOYS ACADEMIC LEADERSHIP ACDMY LOS,ANGELES,CA,90047
054958,STEM3 ACADEMY WEST CULVER CITY LOS,ANGELES,CA,90066
055140,OAK CREST ACADEMY - COLBURN LOS,ANGELES,CA,90012
051845,LOS BANOS HIGH SCHOOL LOS,BANOS,CA,93635
051848,SAN LUIS HIGH SCHOOL LOS,BANOS,CA,93635
054349,CROSSROADS ALTERNATIVE EDU CTR LOS,BANOS,CA,93635
054394,PACHECO HIGH SCHOOL LOS,BANOS,CA,93635
051855,LOS GATOS HIGH SCHOOL LOS,GATOS,CA,95030
054639,FUSION ACADEMY-LOS GATOS LOS,GATOS,CA,95030
051860,LOS MOLINOS HIGH SCHOOL LOS,MOLINOS,CA,96055
051863,DUNN SCHOOL LOS,OLIVOS,CA,93441
051865,MIDLAND SCHOOL LOS,OLIVOS,CA,93441
051870,LOWER LAKE HIGH SCHOOL LOWER,LAKE,CA,95457
051871,CARLE CONTINUATION HIGH SCHOOL LOWER,LAKE,CA,95457
051872,ZEMORAH CHRISTIAN ACADEMY LOWER,LAKE,CA,95457
051875,LOYALTON HIGH SCHOOL,LOYALTON,CA,96118
051449,LUCERNE VALLEY HIGH SCHOOL LUCERNE,VALLEY,CA,92356
054940,GRANITE MOUNTAIN CHARTER LUCERNE,VALLEY,CA,92356
051879,PATHWAY HIGH SCHOOL,LYNWOOD,CA,90262
051884,LYNWOOD ADULT SCHOOL,LYNWOOD,CA,90262
051885,LYNWOOD HIGH SCHOOL,LYNWOOD,CA,90262
052039,MARCO ANTONIO FIREBAUGH HS,LYNWOOD,CA,90262
054518,VISTA HIGH SCHOOL,LYNWOOD,CA,90262
059112,CESAR CHAVEZ MIDDLE SCHOOL,LYNWOOD,CA,90262
059100,HOSLER MIDDLE SCHOOL,LYNWOOD,CA,90262
059305,LYNWOOD MIDDLE SCHOOL,LYNWOOD,CA,90262
059109,LUGO ELEMENTARY SCHOOL,LYNWOOD,CA,90262
059110,ROOSEVELT ELEMENTARY SCHOOL,LYNWOOD,CA,90262
059111,ROSA PARKS ELEMENTARY SCHOOL,LYNWOOD,CA,90262
050376,SOUTHERN TRINITY HIGH SCHOOL MAD,RIVER,CA,95526
051866,PIONEER TECHNICAL CENTER,MADERA,CA,93638
051874,MADERA SOUTH HIGH SCHOOL,MADERA,CA,93637
051881,LIBERTY HIGH SCHOOL,MADERA,CA,93636
051882,INDEPENDENCE HIGH SCHOOL,MADERA,CA,93638
051886,DUANE E FURMAN HIGH SCHOOL,MADERA,CA,93637
051887,MADERA CHRISTIAN SCHOOL,MADERA,CA,93637
051890,MADERA HIGH SCHOOL,MADERA,CA,93637
051904,TLCF NBS ACADEMY,MADERA,CA,93638
051906,MOUNTAIN VISTA HIGH SCHOOL,MADERA,CA,93638
054263,ENTERPRISE SECONDARY,MADERA,CA,93638
054320,MADERA COUNTY INDEPENDENT ACAD,MADERA,CA,93638
054329,JUVENILE HALL ENDEAVOR/VOYAGER,MADERA,CA,93638
054343,DISCOVERY SECONDARY,MADERA,CA,93638
054509,SHERMAN THOMAS CHARTER HIGH,MADERA,CA,93638
054587,CENTENNIAL INDEPENDENT STUDY,MADERA,CA,93636
054588,LINCOLN COMMUNITY DAY SCHOOL,MADERA,CA,93636
054589,VALLEY TEEN RANCH COMMUNITY DAY,MADERA,CA,93636
059089,THOMAS JEFFERSON JUNIOR HIGH SCHOOL,MADERA,CA,93637
059119,MARTIN L KING MIDDLE SCHOOL,MADERA,CA,93638
059010,JACK G DESMOND MIDDLE SCHOOL,MADERA,CA,93638
054832,MADERA ADULT SCHOOL,MADERA,CA,93637
050621,FREEDOM HOME SCHOOL,MADERA,CA,93636
054142,RIDGEVIEW HIGH SCHOOL,MAGALIA,CA,95954
051896,MALIBU HIGH SCHOOL,MALIBU,CA,90265
051902,VERNON KILPATRICK SCHOOL,MALIBU,CA,90265
051934,CAMP MILLER SCHOOL,MALIBU,CA,90265
051936,A+ EDUCATIONAL CENTER,MALIBU,CA,90265
051937,CAMP VERNON KILPATRICK,MALIBU,CA,90265
004630,PEPPERDINE UNIVERSITY,MALIBU,CA,90263
051892,MAMMOTH HIGH SCHOOL MAMMOTH,LAKES,CA,93546
054029,MAMMOTH OLYMPIC ACADEMY EXCELLENCE MAMMOTH,LAKES,CA,93546
059330,MAMMOTH MIDDLE SCHOOL MAMMOTH,LAKES,CA,93546
051895,MIRA COSTA HIGH SCHOOL MANHATTAN,BEACH,CA,90266
054761,BEACH CITIES LEARNING CENTER MANHATTAN,BEACH,CA,90266
051898,CALLA HIGH SCHOOL,MANTECA,CA,95336
051899,EAST UNION HIGH SCHOOL,MANTECA,CA,95336
051900,MANTECA HIGH SCHOOL,MANTECA,CA,95336
051903,SIERRA HIGH SCHOOL,MANTECA,CA,95337
054143,MANTECA DAY SCHOOL,MANTECA,CA,95337
054893,BE TECH VOCATIONAL ACADEMY,MANTECA,CA,95337
051905,MARICOPA HIGH SCHOOL,MARICOPA,CA,93252
052152,BLUE RIDGE ACADEMY,MARICOPA,CA,93252
051911,MARINA CHRISTIAN SCHOOL,MARINA,CA,93933
051938,MARINA HIGH SCHOOL,MARINA,CA,93933
054404,LEARNING FOR LIFE CHARTER SCHL,MARINA,CA,93933
051529,WESTSIDE LEADERSHIP MAGNET SCH MARINA DEL,REY,CA,90292
051910,MARIPOSA COUNTY HIGH SCHOOL,MARIPOSA,CA,95338
051912,SPRING HILL HIGH SCHOOL,MARIPOSA,CA,95338
051913,VICTORY BAPTIST CHRISTIAN SCH,MARIPOSA,CA,95338
051915,ALHAMBRA HIGH SCHOOL,MARTINEZ,CA,94553
051939,VICENTE MARTINEZ HIGH SCHOOL,MARTINEZ,CA,94553
054157,BRIONES SCHOOL,MARTINEZ,CA,94553
050044,MT MCKINLEY SCHOOL - MARTINEZ,MARTINEZ,CA,94553
004994,YUBA COLLEGE,MARYSVILLE,CA,95901
051053,CORE CHARTER SCHOOL,MARYSVILLE,CA,95901
051925,MARYSVILLE HIGH SCHOOL,MARYSVILLE,CA,95901
051928,ABRAHAM LINCOLN SCHOOL,MARYSVILLE,CA,95901
051941,YUBA CO CAREER PREP CHARTER SC,MARYSVILLE,CA,95901
052409,MARYSVILLE CHARTER ACAD ARTS,MARYSVILLE,CA,95901
051027,HARRY P B CARDEN SCHOOL,MARYSVILLE,CA,95901
051365,EL CENTRO JR/SR HIGH SCHOOL,MATHER,CA,95655
051930,MAXWELL HIGH SCHOOL,MAXWELL,CA,95955
051931,MAYWOOD CHRISTIAN SCHOOL,MAYWOOD,CA,90270
053998,MAYWOOD ACADEMY HIGH SCHOOL,MAYWOOD,CA,90270
050551,MAYWOOD CTR ENRICHED STUDIES,MAYWOOD,CA,90270
051945,MCFARLAND HIGH SCHOOL MC,FARLAND,CA,93250
059540,MCFARLAND MIDDLE SCHOOL MC,FARLAND,CA,93250
050926,FALL RIVER JUNIOR-SENIOR HS,MCARTHUR,CA,96056
054220,COMMUNITY COLLABORATIVE CHRT,MCCLELLAN,CA,95652
054253,CALIFORNIA AEROSPACE ACADEMY,MCCLELLAN,CA,95652
051940,MCCLOUD HIGH SCHOOL,MCCLOUD,CA,96057
051948,MCKINLEYVILLE HIGH SCHOOL,MCKINLEYVILLE,CA,95519
052043,AMERICAN INDIAN ACADEMY,MCKINLEYVILLE,CA,95519
051950,MENDOCINO HIGH SCHOOL,MENDOCINO,CA,95460
051952,MENDOTA HIGH SCHOOL,MENDOTA,CA,93640
004501,MOUNT SAN JACINTO COLLEGE,MENIFEE,CA,92584
051907,PALOMA VALLEY HIGH SCHOOL,MENIFEE,CA,92584
051942,REVIVAL CHRISTIAN ACADEMY,MENIFEE,CA,92584
054106,SANTA ROSA ACADEMY,MENIFEE,CA,92584
054141,HERITAGE HIGH SCHOOL,MENIFEE,CA,92585
059203,BELL MOUNTAIN MIDDLE SCHOOL,MENIFEE,CA,92584
059202,MENIFEE VALLEY MIDDLE SCHOOL,MENIFEE,CA,92584
054910,ON TRACK SCHOOL,MENIFEE,CA,92584
059204,HANS CHRISTENSEN MIDDLE SCHOOL,MENIFEE,CA,92585
052346,MID PENINSULA HIGH SCHOOL MENLO,PARK,CA,94025
054134,LYDIAN ACADEMY LLC MENLO,PARK,CA,94025
059831,HILLVIEW MIDDLE SCHOOL MENLO,PARK,CA,94025
059628,GERMAN AMERICAN INTERNATIONAL SCHOOL MENLO,PARK,CA,94025
054936,TIDE ACADEMY MENLO,PARK,CA,94025
004500,MERCED COLLEGE,MERCED,CA,95340
050067,MERCED SCHOLARS CHARTER SCH,MERCED,CA,95341
051944,STONE RIDGE CHRISTIAN HIGH SCH,MERCED,CA,95348
051953,GOLDEN VALLEY HIGH SCHOOL,MERCED,CA,95344
051957,GOSPEL DEFENDER CHRISTIAN ACAD,MERCED,CA,95348
051963,MERCED HIGH SCHOOL,MERCED,CA,95344
051969,YOSEMITE HIGH SCHOOL,MERCED,CA,95344
053865,INDEPENDENCE HIGH SCHOOL,MERCED,CA,95340
054099,VALLEY COMMUNITY DAY SCHOOL,MERCED,CA,95340
054130,MERCED ADULT SCHOOL,MERCED,CA,95340
054697,EL CAPITAN HIGH SCHOOL,MERCED,CA,95340
004129,UNIV OF CALIFORNIA MERCED,MERCED,CA,95343
052126,INSPIRE CHARTER SCHOOL-NORTH,MERIDIAN,CA,95957
051970,MIDDLETOWN HIGH SCHOOL,MIDDLETOWN,CA,95461
054786,CALIFORNIA CONNECT ACDMY-N BAY,MIDDLETOWN,CA,95461
051975,TAMALPAIS HIGH SCHOOL MILL,VALLEY,CA,94941
051972,MILLS HIGH SCHOOL,MILLBRAE,CA,94030
059817,MILLVILLE ELEMENTARY SCHOOL,MILLVILLE,CA,96062
051973,CALAVERAS HILLS HIGH SCHOOL,MILPITAS,CA,95035
051978,MILPITAS HIGH SCHOOL,MILPITAS,CA,95035
053132,PLANTATION CHRISTIAN SCHOOL,MILPITAS,CA,95035
059131,THOMAS RUSSELL MIDDLE SCHOOL,MILPITAS,CA,95035
059771,RANCHO MILPITAS MIDDLE SCHOOL,MILPITAS,CA,95035
000405,HEALD COLLEGE SAN JOSE,MILPITAS,CA,95035
051989,JURUPA VALLEY HIGH SCHOOL MIRA,LOMA,CA,91752
052016,OLIVE TREE CHRISTIAN SCHOOL MIRA,LOMA,CA,91752
051041,OSPREY LEARNING CENTER,MIRANDA,CA,95553
051980,SOUTH FORK HIGH SCHOOL,MIRANDA,CA,95553
052011,NORTH VALLEY OCCUPATIONAL CTR MISSION,HILLS,CA,91345
052898,BISHOP ALEMANY HIGH SCHOOL MISSION,HILLS,CA,91345
004747,SADDLEBACK CMTY COLL SOUTH MISSION,VIEJO,CA,92692
051958,TRABUCO HILLS HIGH SCHOOL MISSION,VIEJO,CA,92691
051964,SILVERADO HIGH SCHOOL MISSION,VIEJO,CA,92691
051968,CAPISTRANO VALLEY HIGH SCHOOL MISSION,VIEJO,CA,92692
051981,MISSION VIEJO HIGH SCHOOL MISSION,VIEJO,CA,92691
051996,MIRA MONTE HIGH SCHOOL MISSION,VIEJO,CA,92691
052007,SADDLEBACK CHRISTIAN ACADEMY MISSION,VIEJO,CA,92691
052026,MASTERS ACADEMY MISSION,VIEJO,CA,92692
052027,SADDLEBACK VALLEY ADULT EDUC MISSION,VIEJO,CA,92691
053023,AGAPE ACADEMY MISSION,VIEJO,CA,92691
054115,SILVERLEAF ACADEMY OF ARTS/SCI MISSION,VIEJO,CA,92691
054489,FUSION ACADEMY-MISSION VIEJO MISSION,VIEJO,CA,92691
059358,LOS ALISOS MIDDLE SCHOOL MISSION,VIEJO,CA,92691
051638,SVUSD VIRTUAL ACADEMY MISSION,VIEJO,CA,92691
052966,NATIONAL UNIVERSITY ACD HOME S MISSION,VIEJO,CA,92692
004486,MODESTO JUNIOR COLLEGE,MODESTO,CA,95350
051982,CENTRAL CATHOLIC HIGH SCHOOL,MODESTO,CA,95351
051983,GRACE M DAVIS HIGH SCHOOL,MODESTO,CA,95350
051985,MODESTO HIGH SCHOOL,MODESTO,CA,95351
051986,FRED C BEYER HIGH SCHOOL,MODESTO,CA,95355
051990,MODESTO CHRISTIAN HS,MODESTO,CA,95356
051993,WOOD COLONY BRETHREN SCHOOL,MODESTO,CA,95358
051994,JOHANSEN HIGH SCHOOL,MODESTO,CA,95357
051998,LIFE CHRISTIAN SCHOOL,MODESTO,CA,95356
052000,THOMAS DOWNEY HIGH SCHOOL,MODESTO,CA,95355
052001,TUOLUMNE CHRISTIAN SCHOOL,MODESTO,CA,95354
052004,PETERSEN ALTERNATIVE CTR EDUC,MODESTO,CA,95358
052013,HERITAGE CHRISTIAN SCHOOL,MODESTO,CA,95356
052014,LIBERTY BAPTIST ACADEMY,MODESTO,CA,95355
052019,VALLEY CHARTER HIGH SCHOOL,MODESTO,CA,95350
052021,BIG VALLEY CHRISTIAN HIGH SCHL,MODESTO,CA,95356
052024,ROBERT T ELLIOTT ALT EDUC CTR,MODESTO,CA,95350
052031,JOSEPH A GREGORI HIGH SCHOOL,MODESTO,CA,95356
053179,COMMUNITY MIDDLE COLLEGE,MODESTO,CA,95350
053863,NEW HARVEST CHRISTIAN SCHOOL,MODESTO,CA,95351
054016,COVENANT CHRISTIAN ACADEMY,MODESTO,CA,95351
054043,JAMES C ENOCHS HIGH SCHOOL,MODESTO,CA,95355
054446,ASPIRE VANGUARD COL PREP ACAD,MODESTO,CA,95351
054461,MODESTO VIRTUAL ACADEMY,MODESTO,CA,95351
054714,HART-RANSOM ACADEMIC CHARTER,MODESTO,CA,95358
054805,STANISLAUS COUNTY WEST CAMPUS,MODESTO,CA,95358
054806,STANISLAUS ALTERNATIVE CHARTER,MODESTO,CA,95354
059473,ROOSEVELT JUNIOR HIGH SCHOOL,MODESTO,CA,95350
059470,HANSHAW MIDDLE SCHOOL,MODESTO,CA,95358
